,SalesID,SalePrice,YearMade,MachineHoursCurrentMeter
137741,1496825,35000,1996,1140.0
137783,1497440,70000,1993,4083.0
137808,1497483,90000,1993,2862.0
137959,1497783,99000,1994,1685.0
137992,1497848,95000,1994,2115.0
138008,1497887,102500,1994,2089.0
138108,1498107,57500,1996,6457.0
138131,1498175,37500,1997,13312.0
138202,1498414,10000,1998,12646.0
138269,1499172,67500,1986,5800.0
138364,1499481,25000,1993,2020.0
138426,1499567,30000,1993,751.0
138431,1499573,34000,1993,966.0
138446,1499590,11750,1993,6670.0
138481,1499638,27000,1994,2100.0
138541,1499707,25500,1994,1448.0
138570,1499743,30000,1994,3308.0
138591,1499770,25000,1994,1000.0
138597,1499776,35500,1994,1010.0
138643,1499836,25000,1994,3906.0
138666,1499864,26000,1994,1650.0
138753,1499966,35000,1994,1150.0
138755,1499970,39000,1994,1896.0
138848,1500105,39000,1994,520.0
138908,1500179,36500,1995,750.0
138915,1500186,35750,1995,1960.0
138936,1500214,25000,1995,3091.0
138939,1500221,31000,1995,1450.0
138997,1500301,36000,1995,900.0
139018,1500326,12500,1995,5960.0
139031,1500344,33000,1995,1000.0
139046,1500365,30000,1995,1020.0
139075,1500407,14000,1995,7566.0
139103,1500457,31000,1995,350.0
139351,1500820,30500,1996,804.0
139368,1500842,37000,1996,1406.0
139383,1500859,33000,1996,1009.0
139520,1501057,14750,1996,6344.0
139621,1501216,15250,1965,6158.0
139782,1501435,16500,1967,1500.0
139950,1501914,43000,1975,400.0
139978,1501951,40000,1975,500.0
140011,1501990,58000,1975,450.0
140025,1502010,33000,1975,100.0
140051,1502044,50000,1976,3000.0
140076,1502082,28000,1976,2911.0
140106,1502117,62000,1976,350.0
140339,1502430,51000,1977,400.0
140368,1502470,16750,1977,400.0
140571,1502736,24000,1979,1000.0
141008,1504578,65000,1976,10.0
141068,1504684,30700,1977,1500.0
141133,1504806,35000,1977,4566.0
141200,1504925,37000,1978,5905.0
141371,1505274,44000,1979,100.0
141437,1505446,54000,1979,1200.0
141457,1505511,30000,1980,9829.0
141546,1505734,31000,1980,3830.0
141572,1505779,47000,1981,800.0
141672,1505940,70000,1983,4508.0
141687,1505964,49000,1984,400.0
141765,1507172,21500,1973,700.0
141960,1507512,83000,1978,1000.0
142165,1507977,11000,1968,100.0
142357,1508295,18900,1970,100.0
142480,1508486,29500,1972,500.0
142493,1508504,25000,1972,2790.0
142618,1508720,32000,1973,100.0
142672,1508796,19000,1974,125.0
142693,1508826,26000,1974,2000.0
142732,1508894,34500,1974,1000.0
142818,1509371,38500,1983,4200.0
142834,1509397,62500,1983,5617.0
143088,1509939,39000,1985,6300.0
143103,1509966,24000,1986,7166.0
143156,1510048,45000,1986,2000.0
143180,1510081,35000,1987,7000.0
143339,1510292,41000,1989,3200.0
143444,1510446,65000,1991,465.0
143450,1510455,62500,1992,850.0
143460,1510468,47500,1992,2470.0
143469,1510482,65000,1992,1500.0
143470,1510483,56000,1992,550.0
143473,1510486,56000,1992,650.0
143478,1510494,36000,1993,3595.0
143481,1510497,64000,1993,1000.0
143526,1511031,60000,1976,1250.0
143733,1511414,35000,1984,3300.0
143907,1511800,18500,1971,50.0
144006,1511921,11500,1972,1300.0
144722,1513133,62500,1978,200.0
146365,1517038,60000,1986,500.0
146402,1517080,70000,1986,5800.0
146483,1517198,64000,1987,9450.0
146490,1517221,84500,1987,1500.0
146506,1517253,93500,1987,2632.0
146570,1517356,100000,1989,883.0
146635,1517464,75000,1989,3211.0
146750,1517659,32000,1990,40379.0
146818,1517837,9500,1992,5567.0
146914,1518642,59500,1998,22764.0
146967,1518846,29000,1986,1000.0
146972,1518852,61000,1989,1500.0
147016,1518909,35000,1987,7957.0
147148,1519110,37000,1988,40.0
147171,1519147,29500,1988,3036.0
147198,1519181,31000,1988,8213.0
147199,1519182,15800,1988,2861.0
147209,1519203,37500,1989,100.0
147226,1519222,70000,1989,595.0
147230,1519229,25750,1989,4548.0
147308,1519357,54000,1989,1240.0
147321,1519393,65000,1990,950.0
147323,1519398,47500,1990,4149.0
147380,1519484,42500,1990,7481.0
147453,1519594,40000,1991,1700.0
147454,1519595,42000,1991,5628.0
147472,1519624,40000,1991,4500.0
147475,1519627,59000,1991,2298.0
147482,1519634,34000,1992,5100.0
147502,1519659,30000,1992,4909.0
147520,1519691,25000,1992,3275.0
147562,1519778,55000,1994,1700.0
147585,1519806,47500,1994,1970.0
147632,1519860,50000,1994,1650.0
147715,1519977,37000,1995,2460.0
147735,1520006,39500,1995,4400.0
147777,1520067,18750,1995,4382.0
147834,1520136,42500,1996,2170.0
147890,1520210,23000,1996,2700.0
147902,1520228,9500,1996,1552.0
148040,1520744,38000,1994,8815.0
148047,1520752,59500,1995,3664.0
148089,1520877,47000,1997,12818.0
148131,1520955,17500,1992,5847.0
148172,1521016,41000,1993,1000.0
148173,1521017,44000,1993,5099.0
148178,1521030,48000,1993,4400.0
148268,1521161,83000,1994,1846.0
148270,1521163,78000,1994,1993.0
148296,1521198,59000,1994,1758.0
148310,1521227,75000,1994,1190.0
148311,1521228,77000,1994,1190.0
148358,1521297,53000,1995,1948.0
148360,1521299,84500,1995,500.0
148364,1521303,84500,1995,500.0
148365,1521304,75000,1995,1900.0
148367,1521306,80000,1995,1250.0
148493,1521462,20000,1997,9856.0
148539,1521679,33000,1999,3970.0
148597,1521791,26000,1988,4100.0
148800,1522018,32500,1989,2847.0
148847,1522067,27000,1989,3596.0
148875,1522095,38000,1990,2503.0
148923,1522145,35000,1990,981.0
148959,1522183,29500,1990,3627.0
148978,1522203,30000,1990,3500.0
149070,1522299,23500,1990,3390.0
149144,1522374,27500,1991,1800.0
149196,1522429,28000,1991,3800.0
149259,1522665,49000,1996,1154.0
149268,1522676,68000,1996,856.0
149274,1522682,48000,1996,1373.0
149300,1522710,25000,1996,6678.0
149355,1522771,53000,1996,1000.0
149372,1522788,53500,1997,1000.0
149388,1522806,61000,1997,92.0
149393,1522812,64000,1997,624.0
149405,1522825,61000,1997,117.0
149486,1522922,24000,1997,6780.0
149521,1522965,27000,1997,6349.0
149533,1522980,59000,1997,560.0
149548,1522999,63500,1998,147.0
149663,1523369,115000,1993,2180.0
149777,1523607,38000,1996,11620.0
149800,1523648,41000,1996,17000.0
149915,1523830,48000,1993,7815.0
149929,1523854,43000,1993,5189.0
149962,1523916,107500,1993,1110.0
150008,1523992,97000,1994,1745.0
150013,1524000,56500,1994,6488.0
150024,1524025,29000,1994,15034.0
150061,1524092,32000,1994,9972.0
150115,1524176,105000,1994,1080.0
150134,1524218,25000,1994,11758.0
150513,1524845,30000,1996,7518.0
150568,1524955,74500,1997,52.0
150569,1524956,74500,1997,366.0
150570,1524959,96000,1997,54.0
150571,1524960,61000,1997,1192.0
150574,1524966,87500,1997,790.0
150586,1524985,48500,1994,1200.0
150610,1525016,36500,1994,1500.0
150640,1525054,40000,1995,1020.0
150662,1525082,32500,1996,4343.0
150714,1525569,42000,1993,3100.0
150772,1525872,34500,1985,1700.0
150781,1525886,37500,1985,2947.0
150818,1525938,37000,1987,3331.0
150831,1525981,70000,1993,6235.0
150832,1525983,81000,1993,5162.0
150848,1526014,102500,1986,3300.0
150891,1526126,49000,1989,3700.0
151264,1526880,59000,2001,6963.0
151270,1526921,55000,2002,3552.0
151272,1526937,55000,2002,3552.0
151407,1527351,95000,1994,2460.0
151430,1527397,92500,1994,2950.0
151439,1527415,95000,1994,1350.0
151504,1527525,77000,1995,2415.0
151522,1527553,91000,1996,1280.0
151623,1527882,32000,2000,3060.0
151723,1528127,55000,1987,11500.0
151777,1528239,116000,1987,1160.0
151787,1528270,57500,1987,1832.0
151794,1528279,80000,1987,1000.0
151856,1528414,97500,1988,450.0
152089,1529050,125000,1989,4700.0
152111,1529133,70000,1990,11970.0
152164,1529344,95000,1991,2600.0
152181,1529394,90000,1991,8638.0
152260,1529680,25500,1990,7500.0
152286,1529723,73000,1990,1400.0
152302,1529758,68500,1990,1300.0
152315,1529786,73000,1991,1795.0
152327,1529812,52000,1991,1950.0
152329,1529815,60000,1991,1903.0
152342,1529921,138000,1997,1450.0
152420,1530117,18500,1997,4346.0
152448,1530165,15000,1999,6622.0
152463,1530289,96000,1993,2400.0
152469,1530299,33000,1994,3732.0
152475,1530305,90000,1994,896.0
152476,1530306,72500,1994,868.0
152492,1530358,35000,1996,800.0
152501,1530372,47000,1996,1200.0
152627,1531252,15000,1985,12110.0
152664,1531327,30000,1986,9635.0
152877,1532358,105000,1994,2288.0
152960,1532468,32500,1994,1271.0
153001,1532511,23000,1994,2632.0
153010,1532522,25000,1994,1720.0
153046,1532569,33500,1994,1252.0
153102,1532631,17000,1994,2700.0
153151,1532685,28000,1994,2110.0
153188,1532729,18500,1994,3612.0
153195,1532742,28000,1995,2033.0
153231,1532781,31500,1995,700.0
153243,1532793,42500,1995,550.0
153262,1532816,34000,1995,525.0
153293,1532850,47000,1995,300.0
153336,1532898,33500,1995,801.0
153337,1532899,18500,1995,1045.0
153363,1532929,26500,1995,1300.0
153434,1533015,28500,1996,990.0
153438,1533019,24000,1996,915.0
153456,1533044,41500,1996,428.0
153472,1533063,33000,1996,1000.0
153490,1533083,14750,1996,3542.0
153559,1533165,13000,1996,6494.0
153657,1533288,95000,1997,1050.0
153667,1533308,91000,1997,1487.0
153721,1533992,118000,2005,2451.0
153722,1533998,70000,2000,2843.0
153737,1534285,55000,2003,5061.0
153745,1534426,70000,2005,5063.0
153746,1534432,117500,2006,5655.0
153747,1534445,70000,2006,5466.0
153753,1534578,112500,2003,9360.0
153758,1534647,111000,2004,7541.0
153776,1534761,39000,2002,2305.0
153840,1534923,9100,2002,900.0
153883,1535760,64000,2003,1374.0
153906,1535880,49000,2005,4481.0
153909,1535890,82500,2005,2029.0
153910,1535896,110000,2005,10246.0
153912,1535913,48500,2005,905.0
153913,1535917,47000,2005,1277.0
153914,1535928,50000,2006,1350.0
153915,1535934,45000,2006,3524.0
153919,1535948,59000,2006,2660.0
153920,1535949,62500,2006,1937.0
153925,1535968,50000,2006,934.0
153929,1536112,52000,2000,8147.0
153937,1536180,107000,2001,14137.0
153945,1536233,58000,2001,4568.0
153951,1536252,67500,2001,9567.0
153957,1536387,68000,2002,9375.0
154005,1536881,38000,2004,6498.0
154007,1536883,41000,2004,6515.0
154008,1536895,50000,2004,7421.0
154012,1536910,52500,2005,3211.0
154013,1536911,52500,2006,3211.0
154019,1536968,50000,2005,2225.0
154027,1537003,46000,2006,4179.0
154029,1537012,55000,2006,5072.0
154030,1537014,46000,2006,10354.0
154130,1537265,52500,2003,10646.0
154133,1537288,62500,2004,3104.0
154137,1537345,70000,2005,2558.0
154148,1537410,88000,2005,1875.0
154194,1537639,72500,2005,1876.0
154254,1537983,105000,2004,3770.0
154264,1538063,71500,2005,1754.0
154267,1538089,60000,2005,5834.0
154283,1538265,76000,2006,1362.0
154347,1538640,57000,2001,10505.0
154367,1538685,70000,2001,5888.0
154518,1539048,50000,2002,4903.0
154519,1539053,43000,2002,4695.0
154525,1539077,69000,2002,5750.0
154526,1539079,56000,2002,5736.0
154537,1539106,46000,2002,8316.0
154544,1539147,68000,2003,3597.0
154581,1539260,16000,2001,1751.0
154667,1540660,72000,2003,18366.0
154703,1541940,80000,2004,5402.0
154704,1541942,97500,2004,4419.0
154714,1542114,77500,2005,2899.0
154718,1542146,86000,2006,1479.0
154725,1542808,31000,2006,591.0
154730,1542866,27000,2006,3048.0
154745,1543181,105000,2006,4175.0
154773,1543225,26000,2001,7295.0
154779,1543245,24000,2000,4736.0
154824,1543831,29000,2004,5780.0
154856,1544058,90000,2002,3508.0
154925,1544295,84000,2002,5623.0
154926,1544301,77500,2002,5956.0
154927,1544303,80000,2003,7403.0
154929,1544319,87500,2003,9065.0
154930,1544322,87500,2003,6365.0
154936,1544359,45000,2003,6096.0
154952,1544509,85000,2005,8398.0
154954,1544526,57500,2005,2446.0
154958,1544547,90000,2006,6782.0
155063,1544771,20500,2001,1138.0
155087,1544846,22100,2002,6153.0
155130,1545043,35000,2003,1854.0
155162,1545181,23500,2004,844.0
155187,1545352,31000,2004,3182.0
155193,1545427,32000,2005,1606.0
155200,1545525,26000,2005,3572.0
155201,1545531,25000,2005,1670.0
155202,1545536,29500,2005,1437.0
155203,1545537,28000,2005,1796.0
155204,1545540,33000,2005,413.0
155210,1545593,38000,2005,848.0
155211,1545595,36000,2005,676.0
155215,1545625,23000,2005,1002.0
155217,1545628,30500,2005,964.0
155226,1545692,32000,2006,1602.0
155227,1545718,32000,2006,1396.0
155231,1545758,68000,2001,6203.0
155242,1545799,108000,2002,1113.0
155245,1545808,80000,2002,6963.0
155308,1546135,22000,2002,2167.0
155314,1546152,38000,2002,4085.0
155337,1546343,34000,2003,2164.0
155359,1546529,32000,2004,5661.0
155361,1546582,36500,2005,3424.0
155362,1546589,36000,2005,4758.0
155401,1547029,32000,2001,3804.0
155414,1547069,31000,2005,3789.0
155464,1547337,22000,2003,4057.0
155466,1547395,34000,2004,7688.0
155478,1547612,102500,2006,5781.0
155479,1547614,100000,2006,4535.0
155485,1547658,17250,2004,2000.0
155486,1547659,15000,2004,2000.0
155489,1547669,17000,2005,4000.0
155513,1547822,13000,2004,1375.0
155527,1547873,13500,2005,1006.0
155532,1547885,14000,2005,1130.0
155533,1547888,12500,2005,1082.0
155535,1547890,10500,2005,7850.0
155547,1547942,17500,2005,470.0
155549,1547976,15500,2006,1500.0
155556,1548084,21000,2007,426.0
155558,1548088,17000,2007,1429.0
155560,1548093,25000,2007,961.0
155565,1548162,34000,2003,1807.0
155594,1548330,32000,2005,1283.0
155597,1548367,28000,2006,1168.0
155598,1548373,35000,2006,312.0
155605,1548428,37000,2007,937.0
155608,1548441,60000,2007,215.0
155700,1548803,134000,2006,534.0
155729,1549033,11250,2001,2135.0
155732,1549043,11500,2004,2000.0
155760,1549134,45000,2003,6077.0
155763,1549138,50000,2003,4381.0
155768,1549153,30000,2003,3500.0
155776,1549186,28500,2003,405.0
155788,1549214,48000,2004,2979.0
155800,1549299,43000,2005,1678.0
155804,1549310,36000,2005,2357.0
155805,1549313,43000,2005,2102.0
155813,1549338,50000,2005,1584.0
155818,1549381,47000,2006,2868.0
155823,1549405,60000,2008,5010.0
155846,1549841,87500,2006,1913.0
155856,1549916,13800,2001,1853.0
155907,1550108,13000,2003,1019.0
155908,1550111,16500,2003,1615.0
155909,1550122,17000,2003,967.0
155943,1550350,44500,2002,280.0
155966,1550406,20500,2003,3024.0
155972,1550421,25500,2003,2276.0
156008,1550536,23000,2002,4300.0
156015,1550554,37000,2003,2600.0
156072,1550799,47000,2003,351.0
156096,1550887,45000,2001,5094.0
156097,1550888,57000,2001,3283.0
156104,1550900,40000,2002,4456.0
156123,1550953,63000,2002,2600.0
156137,1551002,59850,2003,2200.0
156148,1551040,50000,2003,4579.0
156155,1551067,46000,2004,3044.0
156162,1551078,71400,2004,4757.0
156173,1551114,45000,2004,6048.0
156174,1551120,51750,2004,3046.0
156188,1551162,92500,2005,1331.0
156199,1551192,41000,2005,4961.0
156203,1551217,61000,2005,2524.0
156211,1551245,67500,2005,3651.0
156221,1551293,80000,2006,1033.0
156223,1551298,79000,2006,1043.0
156226,1551323,67500,2006,1170.0
156239,1551376,55000,2007,1604.0
156241,1551386,52000,2007,2184.0
156252,1551453,47000,2006,1600.0
156255,1551477,37000,2003,1741.0
156370,1551752,12500,2004,1118.0
156372,1551754,10500,2004,395.0
156376,1551764,13000,2004,1653.0
156380,1551768,13000,2004,1582.0
156402,1553689,72500,2002,6109.0
156404,1553699,53000,2002,6800.0
156405,1553701,87500,2002,7324.0
156415,1553772,67000,2004,5478.0
156419,1553801,85000,2005,5330.0
156422,1553827,87000,2005,3481.0
156426,1553861,46000,2003,3603.0
156441,1553996,60000,2005,1842.0
156449,1554089,45000,2003,6240.0
156454,1554120,60000,2004,3285.0
156458,1554161,60000,2005,7668.0
156480,1554888,74000,2004,2600.0
156489,1554942,11000,2002,5036.0
156520,1555075,53000,2004,3445.0
156532,1555132,64000,2005,2299.0
156535,1555162,39000,2005,2834.0
156536,1555184,60000,2006,3573.0
156543,1555296,14750,2004,1800.0
156550,1555334,14750,2004,3200.0
156565,1555403,19000,2005,2300.0
156581,1555511,125000,2008,333.0
156614,1555716,37500,2004,4307.0
156615,1555720,72500,2004,1976.0
156635,1555810,85000,2005,3143.0
156639,1555842,50000,2005,3054.0
156641,1555877,62000,2006,2378.0
156647,1555934,112500,2007,5999.0
156656,1556074,72500,2002,8045.0
156657,1556078,67000,2002,8535.0
156660,1556101,68000,2002,5480.0
156667,1556152,106000,2002,8120.0
156673,1556267,67500,2003,11607.0
156690,1556371,55000,2004,9985.0
156702,1556532,100000,2004,8359.0
156710,1556610,85000,2005,6554.0
156716,1556660,80000,2005,5657.0
156723,1556700,80000,2005,3840.0
156730,1556770,103000,2005,3305.0
156739,1556845,14500,2002,1965.0
156769,1556915,15000,2003,3420.0
156791,1556969,15000,2004,2223.0
156806,1557046,12500,2004,2162.0
156815,1557096,20000,2005,1396.0
156835,1557167,20000,2005,2319.0
156891,1557456,21000,2004,3715.0
156895,1557490,19750,2008,1594.0
156896,1557582,70000,2006,2116.0
156897,1557584,70000,2006,2163.0
156899,1557590,80000,2006,5728.0
156911,1557616,63000,2006,4452.0
156912,1557617,102500,2006,1439.0
156917,1557633,99000,2007,1495.0
156920,1557857,12000,2004,2265.0
156923,1557870,90000,2002,4446.0
156988,1558034,87000,2007,870.0
156994,1558058,37000,2002,5794.0
157003,1558079,42000,2003,2393.0
157005,1558089,33000,2004,2759.0
157008,1558096,30000,2003,2360.0
157009,1558098,34000,2003,2360.0
157010,1558099,34000,2003,2356.0
157023,1558123,11500,2001,802.0
157102,1558327,49500,2002,5400.0
157104,1558332,40000,2002,4326.0
157105,1558333,42000,2002,4326.0
157136,1558407,27000,2003,1600.0
157139,1558415,40500,2003,3122.0
157145,1558437,27250,2003,2785.0
157257,1558747,24000,2001,6715.0
157276,1558786,36750,2001,3318.0
157279,1558795,34000,2001,2034.0
157311,1558877,27500,2001,4228.0
157334,1558950,34500,2002,3085.0
157353,1559001,18000,2002,6321.0
157387,1559111,32000,2002,3069.0
157440,1559501,25500,2003,4000.0
157447,1559530,24750,2003,3600.0
157453,1559552,32000,2003,3805.0
157458,1559606,34500,2003,1385.0
157474,1559712,32000,2003,3000.0
157478,1559778,34500,2004,4610.0
157479,1559779,24500,2004,3600.0
157480,1559796,30000,2004,5400.0
157502,1560010,37000,2004,1049.0
157506,1560051,32000,2004,5560.0
157521,1560173,28000,2004,2812.0
157524,1560184,37000,2004,4091.0
157531,1560249,33000,2005,1800.0
157542,1560490,35000,2005,1730.0
157545,1560528,33000,2005,2747.0
157547,1560557,32000,2005,5018.0
157554,1560614,25000,2006,320.0
157555,1560616,25000,2006,767.0
157556,1560617,24500,2006,634.0
157557,1560619,25500,2006,546.0
157558,1560620,24500,2006,422.0
157559,1560622,25000,2006,674.0
157560,1560623,25000,2006,371.0
157566,1560756,32500,2002,4860.0
157606,1560866,47500,2003,6553.0
157616,1560895,45000,2003,4558.0
157620,1560909,41000,2003,4525.0
157628,1560932,32500,2003,4491.0
157637,1561029,32000,2006,181.0
157641,1561039,19000,2006,1900.0
157650,1561079,27500,2008,2039.0
157656,1561089,45000,2009,266.0
157671,1561182,12000,2006,361.0
157681,1561214,17000,2007,1247.0
157682,1561222,17000,2007,574.0
157683,1561265,100000,2006,5835.0
157686,1561280,105000,2006,7595.0
157715,1561584,66000,2003,3667.0
157718,1561593,59000,2004,8601.0
157722,1561623,55250,2004,4200.0
157727,1561646,52000,2005,7432.0
157728,1561651,34000,2005,6844.0
157729,1561661,57500,2005,4931.0
157730,1561673,79000,2005,2168.0
157731,1561683,76000,2006,2877.0
157738,1561720,9500,2004,2690.0
157750,1561755,13000,2004,7704.0
157756,1561780,16500,2004,1476.0
157759,1561796,9500,2005,3044.0
157767,1561876,9500,2005,3543.0
157768,1561883,13000,2005,771.0
157771,1561910,15000,2006,661.0
157773,1561926,13000,2006,800.0
157774,1561936,17000,2006,472.0
157775,1561949,13000,2006,700.0
157776,1561958,13250,2006,1600.0
157777,1561981,15000,2007,1259.0
157781,1562008,13750,2007,1489.0
157787,1562121,39500,2006,1073.0
157789,1562280,38500,2007,2087.0
157791,1562434,22000,2006,534.0
157792,1562436,21000,2006,664.0
157793,1562437,22000,2006,662.0
157795,1562440,25000,2007,1107.0
157798,1562462,28000,2007,541.0
157814,1562575,57500,2004,3300.0
157817,1562598,41000,2007,560.0
157825,1562723,52500,2007,1022.0
157828,1562861,18000,2009,7919.0
157843,1562989,39000,2004,1312.0
157849,1563026,46000,2004,1981.0
157870,1563082,27500,2004,2949.0
157878,1563118,23500,2004,6188.0
157885,1563159,28000,2005,1136.0
157898,1563249,38000,2006,2224.0
157901,1563261,29000,2006,515.0
