,Northeast,South,West,YearMade,MachineHoursCurrentMeter,fiProductClassDesc,SalePrice
11954,0,0,1,2005,2590.0,10.0,56000
11955,0,0,1,2005,2428.0,10.0,54000
11956,0,0,1,2003,7471.0,16.0,62000
11957,0,0,1,2005,1414.0,3.0,36000
11958,0,0,1,2005,3118.0,5.0,89000
11959,0,0,1,2005,2297.0,10.0,56000
11960,0,0,1,2006,3011.0,16.0,80000
11961,0,0,1,2000,7590.0,2.0,25000
11962,0,0,1,2006,3268.0,2.0,38000
11963,0,0,1,2004,2868.0,7.0,11000
11964,0,0,1,2007,23.0,10.0,62000
11965,0,0,1,2007,398.0,13.0,79000
11966,0,1,0,2005,7514.0,12.0,62000
11967,0,0,1,2006,716.0,10.0,42000
11968,0,1,0,1997,894.0,2.0,18000
11969,0,1,0,2002,607.0,2.0,22500
11970,0,1,0,2004,893.0,5.0,10500
11971,0,1,0,2005,3686.0,6.0,12000
11972,0,1,0,2007,642.0,9.0,17000
11973,0,0,1,2001,2424.0,4.0,14500
11974,0,0,1,2005,673.0,4.0,25500
11975,0,0,1,2006,715.0,6.0,16500
11976,0,0,1,2006,392.0,8.0,16000
11977,0,0,1,2001,1217.0,7.0,13500
11978,0,1,0,2000,9534.0,13.0,35500
11979,0,1,0,1996,12298.0,17.0,23000
11980,0,1,0,2004,6030.0,17.0,91000
11981,0,0,0,2005,3293.0,16.0,47000
11982,0,1,0,2007,1288.0,16.0,96000
11983,0,1,0,2007,2177.0,16.0,75000
11984,0,0,0,2005,2466.0,10.0,51000
11985,0,1,0,2006,1709.0,9.0,41000
11986,0,1,0,1995,11525.0,3.0,19500
11987,0,0,1,2006,319.0,7.0,8500
11988,0,0,0,1999,2715.0,2.0,8750
11989,0,0,0,2000,14913.0,17.0,26000
11990,0,0,0,2005,2051.0,6.0,13600
11991,0,1,0,2007,736.0,10.0,62000
11992,0,1,0,2005,1416.0,3.0,15000
11993,0,0,1,2006,1681.0,14.0,70000
11994,0,1,0,2007,149.0,2.0,16000
11995,0,0,0,2006,3125.0,8.0,48000
11996,0,1,0,2006,1412.0,1.0,27500
11997,0,1,0,2001,8818.0,5.0,45000
11998,0,0,0,2007,2186.0,10.0,47000
11999,0,1,0,2006,3313.0,12.0,52000
12000,0,0,1,2007,3081.0,5.0,124000
12001,0,1,0,2004,5375.0,11.0,45000
12002,0,1,0,2006,2520.0,7.0,60000
12003,0,1,0,2007,786.0,10.0,61000
12004,0,1,0,2001,4598.0,5.0,26000
12005,0,1,0,1998,8858.0,4.0,18000
12006,0,1,0,2001,5232.0,5.0,37000
12007,0,1,0,2002,4706.0,12.0,36000
12008,0,1,0,2003,3873.0,15.0,61000
12009,0,1,0,1998,4204.0,9.0,17000
12010,0,0,0,2002,5781.0,5.0,41000
12011,0,0,1,2005,1262.0,3.0,36000
12012,0,1,0,2006,1248.0,2.0,16500
12013,0,1,0,2007,1730.0,14.0,70000
12014,0,1,0,2007,2012.0,14.0,65000
12015,0,1,0,2006,2294.0,15.0,62000
12016,0,1,0,2002,2497.0,3.0,10500
12017,0,1,0,2003,1742.0,3.0,12000
12018,0,1,0,2002,1899.0,3.0,11500
12019,0,1,0,2002,2834.0,3.0,10000
12020,0,1,0,2003,1668.0,2.0,7500
12021,0,1,0,2003,1520.0,2.0,8500
12022,0,1,0,2003,2416.0,3.0,10000
12023,0,1,0,2003,1927.0,2.0,9000
12024,0,1,0,2003,1495.0,8.0,9500
12025,0,1,0,2004,1607.0,2.0,8500
12026,0,1,0,2003,2138.0,3.0,9000
12027,0,1,0,2004,1688.0,2.0,22500
12028,0,1,0,2003,1679.0,3.0,11500
12029,0,1,0,2005,1216.0,2.0,22500
12030,0,1,0,2004,2222.0,8.0,10000
12031,1,0,0,1997,6233.0,12.0,28500
12032,1,0,0,1999,6299.0,4.0,42000
12033,0,0,1,2004,1793.0,3.0,15500
12034,0,1,0,2003,4243.0,13.0,60000
12035,0,1,0,2007,2507.0,13.0,71000
12036,0,1,0,2001,5420.0,2.0,18000
12037,0,1,0,2007,1845.0,14.0,77000
12038,0,1,0,2006,2945.0,6.0,120000
12039,0,1,0,2007,1970.0,13.0,63000
12040,0,0,1,1999,9096.0,5.0,111000
12041,0,0,1,2007,450.0,5.0,35000
12042,0,1,0,2004,5223.0,16.0,61000
12043,0,1,0,2005,2253.0,6.0,10000
12044,0,1,0,2005,2218.0,6.0,9500
12045,0,1,0,2005,1189.0,7.0,12000
12046,0,1,0,2005,1827.0,9.0,13000
12047,0,0,0,2000,4323.0,7.0,7500
12048,0,1,0,2004,2053.0,4.0,8500
12049,0,1,0,2004,1214.0,4.0,8500
12050,0,1,0,2004,1284.0,4.0,8500
12051,0,1,0,2004,1238.0,4.0,8000
12052,0,1,0,2004,1745.0,4.0,8000
12053,0,1,0,2004,1553.0,4.0,8500
12054,0,1,0,2007,639.0,13.0,96000
12055,0,1,0,2007,1707.0,13.0,79000
12056,0,1,0,2005,1706.0,5.0,17500
12057,0,1,0,2007,279.0,1.0,14000
12058,0,1,0,2005,1739.0,1.0,27000
12059,0,1,0,2006,2500.0,11.0,41000
12060,0,1,0,2006,579.0,2.0,14000
12061,0,0,0,2006,1158.0,14.0,79000
12062,0,0,0,2007,757.0,14.0,81000
12063,0,1,0,2001,8076.0,16.0,32000
12064,0,1,0,2006,2118.0,3.0,28000
12065,0,1,0,2007,1203.0,3.0,39000
12066,0,1,0,2006,1876.0,10.0,39000
12067,0,1,0,2006,3238.0,11.0,58000
12068,0,1,0,2005,4205.0,12.0,44000
12069,0,1,0,2008,876.0,6.0,41000
12070,0,0,1,2007,2331.0,13.0,64000
12071,0,0,1,2001,4080.0,10.0,26000
12072,0,1,0,2008,2225.0,10.0,77000
12073,0,1,0,2007,910.0,3.0,38000
12074,0,1,0,2003,1312.0,4.0,25500
12075,1,0,0,2005,1156.0,7.0,10000
12076,0,0,1,1995,7772.0,4.0,14500
12077,0,0,1,1997,4846.0,3.0,24000
12078,0,1,0,2000,1680.0,2.0,19000
12079,0,0,1,2005,2081.0,3.0,39000
12080,0,0,0,2001,5170.0,10.0,40000
12081,0,0,0,2003,2630.0,2.0,32500
12082,0,0,0,2004,3038.0,9.0,40000
12083,0,1,0,1995,305.0,15.0,73000
12084,0,1,0,1996,26877.0,15.0,49000
12085,0,1,0,1996,23759.0,15.0,57000
12086,0,1,0,2000,22666.0,15.0,44000
12087,0,1,0,1997,5173.0,15.0,40000
12088,0,1,0,2006,564.0,1.0,8600
12089,0,1,0,2007,848.0,1.0,19300
12090,0,1,0,2000,1559.0,8.0,9000
12091,0,1,0,2000,4248.0,2.0,22000
12092,0,1,0,1998,2970.0,2.0,19000
12093,0,1,0,2004,2320.0,2.0,30500
12094,0,0,1,1997,15491.0,10.0,44000
12095,0,0,1,1998,10183.0,3.0,42000
12096,0,1,0,2000,3495.0,2.0,21500
12097,0,1,0,1999,7451.0,11.0,20500
12098,0,1,0,2005,218.0,2.0,11500
12099,0,1,0,2006,469.0,8.0,13000
12100,0,1,0,2006,1891.0,7.0,6000
12101,0,1,0,2006,2458.0,6.0,6000
12102,0,1,0,2005,6125.0,16.0,39000
12103,0,1,0,1997,4968.0,15.0,17500
12104,0,1,0,2000,4361.0,16.0,30000
12105,0,1,0,2006,1907.0,7.0,28000
12106,0,1,0,1998,8622.0,2.0,29000
12107,0,1,0,2005,1360.0,2.0,34000
12108,0,1,0,2006,3831.0,16.0,101000
12109,0,1,0,2004,6167.0,14.0,52000
12110,0,1,0,2002,4493.0,2.0,24000
12111,0,1,0,2006,1041.0,11.0,80000
12112,0,1,0,2005,7059.0,6.0,72000
12113,0,1,0,2007,2016.0,5.0,110000
12114,0,1,0,2005,4767.0,5.0,79000
12115,0,1,0,2003,7772.0,5.0,46000
12116,0,1,0,2006,1343.0,3.0,45000
12117,0,1,0,2006,824.0,1.0,29000
12118,0,1,0,2005,2905.0,4.0,108000
12119,0,1,0,2006,2061.0,9.0,53000
12120,0,1,0,2004,3611.0,15.0,68000
12121,0,1,0,2005,4907.0,15.0,73000
12122,0,1,0,2004,2942.0,13.0,49000
12123,0,1,0,2004,4571.0,6.0,85000
12124,0,1,0,2007,2853.0,5.0,115000
12125,0,1,0,2006,898.0,3.0,42000
12126,0,1,0,2007,1809.0,2.0,126000
12127,0,0,1,2003,994.0,7.0,11500
12128,0,0,1,2005,844.0,1.0,9000
12129,0,0,1,2005,1092.0,2.0,10500
12130,0,0,1,2005,1080.0,2.0,11500
12131,0,0,1,2005,850.0,5.0,10000
12132,0,0,1,2005,738.0,7.0,13000
12133,0,0,1,2005,1331.0,7.0,12500
12134,0,0,1,2005,752.0,7.0,13000
12135,0,0,1,2005,1056.0,3.0,16500
12136,0,0,1,2002,2365.0,6.0,14000
12137,0,0,1,2005,2930.0,13.0,66000
12138,0,0,1,2004,2465.0,2.0,26000
12139,0,0,1,2004,2220.0,2.0,26500
12140,0,0,1,2004,1963.0,2.0,28000
12141,0,0,1,2003,1591.0,3.0,25500
12142,0,1,0,2005,5991.0,10.0,52000
12143,0,1,0,2006,625.0,10.0,65000
12144,0,1,0,2006,1509.0,11.0,81000
12145,0,1,0,2006,994.0,4.0,56000
12146,0,1,0,2005,2499.0,15.0,76000
12147,0,1,0,2006,960.0,2.0,136000
12148,0,1,0,2001,1778.0,2.0,26000
12149,0,1,0,2006,1244.0,1.0,28000
12150,0,0,1,2005,1007.0,9.0,14500
12151,0,1,0,2002,2400.0,2.0,19500
12152,0,1,0,2002,1675.0,2.0,12000
12153,0,1,0,2007,190.0,8.0,19500
12154,0,1,0,2006,1180.0,2.0,37000
12155,0,1,0,2006,1263.0,2.0,35000
12156,0,1,0,2006,1079.0,2.0,38000
12157,0,1,0,2006,1389.0,8.0,41000
12158,0,1,0,2006,997.0,8.0,41000
12159,0,1,0,2007,967.0,1.0,35000
12160,0,1,0,2006,1012.0,3.0,44000
12161,0,1,0,2005,2114.0,3.0,34000
12162,0,1,0,2006,6057.0,6.0,92000
12163,0,1,0,2007,4342.0,5.0,84000
12164,0,1,0,2004,5395.0,6.0,81000
12165,0,1,0,2006,2181.0,15.0,79000
12166,0,1,0,2006,3589.0,16.0,105000
12167,0,1,0,2003,5676.0,16.0,70000
12168,0,1,0,2007,129.0,3.0,53000
12169,0,1,0,2006,765.0,3.0,26500
12170,0,1,0,2006,1020.0,3.0,25000
12171,0,1,0,2005,1995.0,9.0,39000
12172,0,1,0,2005,1991.0,9.0,39000
12173,0,1,0,2005,1917.0,9.0,44000
12174,0,1,0,2006,2076.0,9.0,52000
12175,0,1,0,2005,1410.0,9.0,43000
12176,0,1,0,2006,2771.0,10.0,42000
12177,0,1,0,2005,3191.0,10.0,43000
12178,0,1,0,2006,1549.0,10.0,53000
12179,0,1,0,2006,1395.0,6.0,30000
12180,0,1,0,2006,2098.0,10.0,47000
12181,0,1,0,2006,1973.0,10.0,51000
12182,0,1,0,2005,382.0,2.0,25000
12183,0,1,0,2004,479.0,2.0,22500
12184,0,1,0,2003,751.0,2.0,20500
12185,0,1,0,2003,1239.0,2.0,20500
12186,0,1,0,2004,977.0,2.0,22500
12187,0,1,0,2006,1706.0,3.0,36000
12188,0,1,0,2006,1728.0,2.0,36000
12189,0,1,0,2006,309.0,2.0,38000
12190,0,1,0,2006,2113.0,9.0,16500
12191,0,1,0,1996,11173.0,16.0,34000
12192,0,1,0,2005,1908.0,8.0,12500
12193,0,1,0,1996,7108.0,2.0,19000
12194,1,0,0,1998,37590.0,15.0,35000
12195,1,0,0,1998,29164.0,15.0,35000
12196,1,0,0,1996,25554.0,15.0,32000
12197,0,1,0,2005,2426.0,4.0,115000
12198,0,1,0,2006,4154.0,16.0,87000
12199,0,1,0,2004,4207.0,17.0,72000
12200,0,0,0,1998,8742.0,18.0,37000
12201,0,1,0,2004,1286.0,2.0,22500
12202,0,1,0,1994,16115.0,8.0,11000
12203,0,1,0,1999,12209.0,7.0,27000
12204,0,1,0,1997,9882.0,11.0,30000
12205,0,1,0,2007,857.0,14.0,76000
12206,0,1,0,2003,7699.0,16.0,58000
12207,0,1,0,2004,1002.0,4.0,8500
12208,0,1,0,2004,1476.0,5.0,9500
12209,0,1,0,2003,1357.0,5.0,10000
12210,0,1,0,2004,964.0,4.0,9000
12211,0,1,0,2007,542.0,13.0,104000
12212,0,1,0,2006,2033.0,8.0,63750
12213,0,0,0,2005,866.0,5.0,26500
12214,0,0,0,1998,4117.0,2.0,16500
12215,0,1,0,2004,1218.0,7.0,9000
12216,0,1,0,2006,684.0,10.0,86000
12217,0,1,0,2004,2112.0,8.0,9500
12218,0,1,0,2003,5220.0,10.0,25500
12219,0,1,0,2004,3832.0,13.0,28000
12220,0,1,0,2003,2449.0,4.0,9500
12221,0,1,0,2006,2463.0,9.0,40000
12222,0,1,0,2006,1988.0,3.0,35000
12223,0,1,0,2006,764.0,8.0,18500
12224,1,0,0,2001,2370.0,16.0,29000
12225,0,1,0,2005,2202.0,13.0,38000
12226,0,1,0,2003,3105.0,4.0,11000
12227,0,1,0,2004,1662.0,2.0,16000
12228,0,1,0,2002,2880.0,2.0,8000
12229,0,1,0,2003,1673.0,5.0,8000
12230,0,1,0,2004,1873.0,2.0,15500
12231,0,1,0,2006,2022.0,10.0,48000
12232,0,1,0,2003,5766.0,13.0,40500
12233,0,1,0,2003,186.0,10.0,48000
12234,0,1,0,2003,1433.0,2.0,8000
12235,0,1,0,2003,1728.0,2.0,8250
12236,0,1,0,2003,1380.0,5.0,7750
12237,0,1,0,2004,100.0,2.0,18000
12238,0,1,0,2004,1623.0,2.0,18500
12239,0,1,0,2004,159.0,2.0,18000
12240,0,1,0,2004,2138.0,8.0,9000
12241,0,1,0,2003,1475.0,2.0,8250
12242,0,1,0,2003,1881.0,2.0,8000
12243,0,1,0,2002,779.0,2.0,14500
12244,0,1,0,2004,1554.0,4.0,16500
12245,0,1,0,2004,185.0,2.0,17500
12246,0,1,0,2004,114.0,2.0,17500
12247,0,1,0,2005,2446.0,3.0,10500
12248,0,1,0,2005,2221.0,3.0,8500
12249,0,1,0,2005,2293.0,3.0,10000
12250,0,1,0,2005,1974.0,3.0,10500
12251,0,0,1,2006,578.0,13.0,79000
12252,0,0,1,1999,6814.0,5.0,45000
12253,0,0,1,2004,2821.0,4.0,93000
12254,0,1,0,2002,2523.0,8.0,9000
12255,0,1,0,2005,2108.0,2.0,8500
12256,0,1,0,2005,697.0,2.0,8500
12257,0,1,0,2002,2560.0,2.0,7500
12258,0,1,0,2002,863.0,7.0,10750
12259,0,1,0,2004,1564.0,2.0,17000
12260,1,0,0,2002,592.0,8.0,16000
12261,1,0,0,2002,1849.0,8.0,10750
12262,1,0,0,2002,188.0,8.0,9750
12263,0,1,0,2005,1084.0,4.0,10500
12264,0,1,0,2004,1161.0,8.0,10000
12265,0,1,0,2005,934.0,2.0,8000
12266,0,1,0,2005,196.0,9.0,20000
12267,0,1,0,2005,1061.0,6.0,13500
12268,0,1,0,2005,737.0,7.0,12000
12269,0,1,0,2004,1916.0,9.0,12500
12270,0,1,0,2004,978.0,2.0,29500
12271,0,1,0,2005,1424.0,7.0,13500
12272,0,1,0,2005,622.0,2.0,29000
12273,0,1,0,2005,953.0,5.0,12500
12274,0,1,0,2005,1104.0,5.0,12000
12275,0,1,0,2005,628.0,2.0,31000
12276,0,0,1,2007,81.0,1.0,22500
12277,1,0,0,2001,6427.0,15.0,22500
12278,1,0,0,2002,2404.0,8.0,9750
12279,1,0,0,2002,1912.0,8.0,10000
12280,0,1,0,2005,1266.0,2.0,29000
12281,1,0,0,2005,1494.0,3.0,11500
12282,0,0,1,1996,8930.0,14.0,34000
12283,0,0,1,2001,7982.0,16.0,61000
12284,0,0,1,1995,6992.0,3.0,15000
12285,0,0,1,2002,4763.0,4.0,11500
12286,0,0,0,1996,12974.0,13.0,24000
12287,0,0,0,1997,10189.0,16.0,32000
12288,0,0,1,2005,4023.0,12.0,41000
12289,0,1,0,2006,8396.0,17.0,73000
12290,0,1,0,2006,11156.0,15.0,76000
12291,0,0,1,2007,625.0,5.0,13000
12292,0,0,1,1998,9111.0,2.0,18500
12293,0,1,0,1999,9214.0,8.0,20000
12294,0,0,1,2005,740.0,5.0,12500
12295,0,0,1,2006,1967.0,5.0,20500
12296,0,0,1,2004,2054.0,6.0,21000
12297,0,0,1,2004,1370.0,7.0,30000
12298,0,0,1,2003,987.0,2.0,29000
12299,0,0,1,2005,995.0,1.0,8500
12300,0,0,1,2005,999.0,2.0,11000
12301,0,0,1,2005,652.0,5.0,14000
12302,0,0,1,2005,1008.0,3.0,12500
12303,0,1,0,2006,3362.0,15.0,64000
12304,0,1,0,2006,3574.0,17.0,95000
12305,0,0,0,2004,1712.0,5.0,41000
12306,0,1,0,2006,3552.0,16.0,69000
12307,0,1,0,2005,4997.0,17.0,79000
12308,0,1,0,2006,1716.0,13.0,67000
12309,0,1,0,2005,4774.0,17.0,87000
12310,0,1,0,2006,1543.0,14.0,78000
12311,0,1,0,2006,4619.0,17.0,85000
12312,0,1,0,2006,1928.0,5.0,69000
12313,0,1,0,2006,2723.0,5.0,77000
12314,0,1,0,2005,1325.0,5.0,62000
12315,0,1,0,2005,5074.0,6.0,62000
12316,0,1,0,2003,5067.0,6.0,59000
12317,0,1,0,2006,5466.0,6.0,65000
12318,0,1,0,2007,286.0,7.0,13500
12319,0,1,0,2005,491.0,6.0,12000
12320,0,0,1,2006,397.0,4.0,15500
12321,0,1,0,2006,242.0,1.0,33000
12322,0,1,0,2006,1083.0,2.0,34000
12323,0,1,0,2006,1182.0,2.0,34000
12324,0,1,0,2005,1497.0,3.0,34000
12325,0,1,0,2005,1472.0,3.0,34000
12326,0,1,0,2007,995.0,1.0,32000
12327,0,1,0,2007,1835.0,3.0,43000
12328,0,1,0,2007,1330.0,10.0,62000
12329,0,1,0,2006,1827.0,9.0,61000
12330,0,1,0,2007,446.0,1.0,12500
12331,0,1,0,2007,550.0,2.0,14500
12332,0,1,0,2007,564.0,2.0,15000
12333,0,1,0,2007,599.0,2.0,14500
12334,0,1,0,2006,1705.0,7.0,28000
12335,0,1,0,2006,2038.0,7.0,28000
12336,0,1,0,2006,1568.0,7.0,32000
12337,0,1,0,2006,1771.0,7.0,31000
12338,0,1,0,2006,718.0,1.0,33000
12339,0,1,0,1995,11505.0,13.0,25000
12340,0,1,0,2000,7370.0,5.0,29000
12341,0,1,0,1996,9019.0,3.0,41000
12342,0,1,0,2003,3518.0,1.0,17000
12343,0,1,0,2004,4309.0,2.0,19000
12344,0,1,0,2004,809.0,6.0,9500
12345,0,0,1,2004,3089.0,7.0,9000
12346,0,1,0,2002,7573.0,16.0,55000
12347,0,1,0,1997,6762.0,5.0,123000
12348,0,1,0,1997,10857.0,3.0,18500
12349,0,0,1,1998,9782.0,6.0,54000
12350,0,1,0,1996,14945.0,8.0,106000
12351,0,0,1,2000,20849.0,15.0,62000
12352,0,0,1,2000,13252.0,9.0,33000
12353,0,0,1,2000,15396.0,9.0,33000
12354,0,0,1,1999,8544.0,3.0,19500
12355,0,0,1,1995,7322.0,9.0,19500
12356,0,1,0,2004,4708.0,15.0,54000
12357,0,1,0,1997,10616.0,13.0,35000
12358,0,0,0,2006,388.0,3.0,19500
12359,0,0,1,2004,1259.0,3.0,19000
12360,0,0,1,2003,4596.0,8.0,11000
12361,0,0,0,1999,4276.0,3.0,19500
12362,0,0,0,2000,2971.0,2.0,17000
12363,0,0,0,1995,4302.0,3.0,17500
12364,0,1,0,2004,3476.0,4.0,49000
12365,0,1,0,2003,5764.0,16.0,28000
12366,0,1,0,2002,7685.0,16.0,33500
12367,0,1,0,2000,10889.0,9.0,29000
12368,0,1,0,2002,8196.0,9.0,27000
12369,0,1,0,2004,2363.0,6.0,18500
12370,0,1,0,2004,4284.0,7.0,57000
12371,0,1,0,1997,716.0,5.0,6500
12372,0,1,0,2003,6618.0,13.0,33000
12373,0,1,0,2005,728.0,4.0,77000
12374,0,1,0,2006,2360.0,8.0,11000
12375,0,0,0,2001,2315.0,2.0,24000
12376,0,0,0,2002,1697.0,2.0,25000
12377,0,0,0,1999,4855.0,2.0,18000
12378,0,0,0,2001,2215.0,2.0,23500
12379,0,0,0,1999,6540.0,10.0,32000
12380,0,0,0,1999,6591.0,11.0,35000
12381,0,1,0,2004,1501.0,5.0,9000
12382,0,1,0,2004,1754.0,8.0,13500
12383,0,1,0,2001,3034.0,6.0,7500
12384,0,0,1,1997,6145.0,15.0,39000
12385,0,1,0,1999,4777.0,2.0,10500
12386,0,1,0,2002,3615.0,3.0,26000
12387,0,1,0,2001,4603.0,5.0,24000
12388,0,0,1,2000,5893.0,16.0,14500
12389,0,1,0,2006,1811.0,6.0,28500
12390,0,1,0,2006,1151.0,3.0,16000
12391,0,1,0,2005,1677.0,3.0,13500
12392,0,1,0,2006,1172.0,3.0,16000
12393,0,1,0,2005,2.0,1.0,14000
12394,0,0,1,2004,4337.0,13.0,53000
12395,0,0,1,2005,4244.0,10.0,39000
12396,0,0,1,2004,3731.0,7.0,7000
12397,0,0,1,2004,5181.0,16.0,62000
12398,0,1,0,2006,1896.0,10.0,49000
12399,0,1,0,1997,7896.0,12.0,27500
12400,0,0,1,1999,17418.0,12.0,42000
12401,0,1,0,2007,2505.0,7.0,100000
12402,0,1,0,2007,1092.0,5.0,25000
12403,0,0,1,2005,1890.0,4.0,19500
12404,0,0,1,2005,2701.0,10.0,59000
12405,0,0,1,2005,2280.0,16.0,96000
12406,0,0,1,2005,2755.0,14.0,60000
12407,0,0,1,2007,838.0,2.0,31500
12408,0,1,0,2008,1763.0,13.0,80000
12409,0,1,0,2004,3524.0,3.0,8000
12410,0,1,0,2004,2487.0,3.0,24500
12411,0,1,0,2006,2527.0,3.0,27000
12412,1,0,0,2005,1560.0,13.0,77000
12413,0,0,1,2005,1876.0,4.0,16000
12414,0,0,1,2005,1492.0,4.0,19500
12415,0,0,1,2007,1225.0,10.0,79000
12416,0,0,1,2002,2676.0,3.0,30000
12417,0,0,1,2004,1911.0,2.0,34500
12418,0,0,1,2005,2880.0,11.0,44000
12419,0,0,1,2005,1334.0,4.0,56000
12420,0,0,1,2005,1762.0,2.0,36500
12421,0,0,1,2006,1043.0,9.0,18000
12422,0,1,0,1997,7602.0,5.0,28000
12423,0,1,0,1996,17687.0,15.0,42000
12424,0,0,0,2001,9445.0,9.0,29000
12425,0,0,0,1996,13176.0,15.0,38000
12426,0,0,1,1996,13058.0,3.0,16500
12427,0,0,1,1997,13157.0,4.0,19000
12428,0,0,1,1997,12520.0,2.0,17500
12429,0,0,1,1997,11160.0,2.0,17500
12430,0,0,1,1995,11983.0,2.0,13500
12431,0,0,1,1997,12220.0,2.0,17000
12432,0,1,0,2004,999.0,2.0,24500
12433,0,1,0,2000,11406.0,9.0,26000
12434,0,1,0,2004,1253.0,2.0,25000
12435,0,1,0,2004,1134.0,2.0,22500
12436,0,0,1,2003,1939.0,1.0,16500
12437,0,1,0,2006,920.0,3.0,67000
12438,0,0,1,2004,5681.0,5.0,74000
12439,0,0,1,2004,1225.0,4.0,11000
12440,0,0,1,2004,989.0,4.0,9750
12441,0,0,0,1995,15438.0,14.0,34500
12442,0,0,0,1999,718.0,7.0,25500
12443,0,0,0,1999,9288.0,5.0,29000
12444,0,0,0,1999,3927.0,2.0,14000
12445,0,0,0,1999,7940.0,3.0,22500
12446,0,0,0,1996,17553.0,10.0,34000
12447,0,0,0,1998,15289.0,16.0,44000
12448,0,0,0,1999,23721.0,15.0,26000
12449,0,0,1,2007,1361.0,3.0,17500
12450,0,0,1,2007,425.0,5.0,10000
12451,0,0,1,2007,586.0,11.0,12500
12452,1,0,0,2005,1629.0,4.0,47000
12453,1,0,0,1998,4721.0,3.0,12000
12454,0,1,0,2002,7327.0,16.0,37500
12455,1,0,0,1999,5689.0,7.0,40500
12456,1,0,0,2000,11700.0,16.0,45000
12457,0,0,0,2000,6259.0,2.0,16500
12458,0,0,0,2003,2722.0,2.0,17500
12459,0,0,0,1998,8945.0,3.0,12000
12460,0,0,1,2002,8561.0,16.0,54000
12461,0,0,1,1996,18304.0,15.0,35000
12462,0,1,0,2007,1468.0,10.0,102000
12463,0,1,0,2006,2457.0,7.0,12000
12464,0,1,0,2006,2299.0,4.0,11500
12465,0,0,1,2005,2161.0,7.0,9500
12466,0,0,1,2003,3468.0,9.0,49000
12467,0,1,0,2005,1466.0,4.5,25000
12468,0,0,0,1998,1542.0,8.0,9500
12469,0,0,0,2004,7767.0,5.0,62000
12470,0,1,0,2004,3243.0,2.0,15000
12471,0,1,0,1998,3654.0,2.0,18500
12472,0,1,0,2004,8477.0,5.0,51000
12473,0,1,0,2003,5638.0,16.0,57000
12474,0,1,0,2005,3035.0,16.0,54000
12475,0,1,0,1998,8794.0,13.0,26500
12476,0,0,1,2000,7326.0,12.0,32000
12477,1,0,0,2000,4629.0,17.0,16500
12478,0,1,0,2008,1386.0,16.0,97000
12479,0,0,1,2004,1259.0,8.0,41000
12480,0,0,1,2003,4695.0,14.0,70000
12481,0,0,1,2001,3518.0,10.0,35000
12482,0,1,0,2002,8631.0,2.0,20500
12483,0,1,0,2000,22167.0,5.0,96000
12484,0,1,0,2000,7601.0,4.0,88000
12485,0,1,0,1997,15131.0,4.0,74000
12486,0,1,0,1999,11867.0,10.0,37000
12487,0,1,0,1998,7822.0,5.0,32000
12488,0,1,0,2004,8361.0,6.0,58000
12489,0,0,1,2000,8957.0,5.0,29000
12490,0,0,1,1998,4873.0,11.0,25500
12491,0,1,0,2005,436.0,2.0,9250
12492,0,1,0,2005,1461.0,4.0,12000
12493,0,0,1,1996,22227.0,15.0,41000
12494,0,0,1,1999,15274.0,15.0,52000
12495,0,0,1,2003,2901.0,1.0,19000
12496,0,0,1,1996,14675.0,15.0,35000
12497,1,0,0,2005,987.0,7.0,10500
12498,1,0,0,2004,1898.0,2.0,30500
12499,0,1,0,1997,3261.0,2.5,11000
12500,0,1,0,1998,3662.0,2.5,9500
12501,0,0,0,1998,4151.0,2.0,18000
12502,0,0,1,2004,2026.0,2.0,35500
12503,0,0,1,2006,2657.0,13.0,46000
12504,0,0,1,1998,6576.0,11.0,29000
12505,0,1,0,2000,1450.0,5.0,16000
12506,0,0,1,1995,5623.0,2.0,17000
12507,0,0,1,1999,6068.0,14.0,25000
12508,0,0,0,2007,5.0,8.0,51000
12509,0,0,1,2007,447.0,8.0,14000
12510,0,0,1,1999,7475.0,11.0,52000
12511,0,0,0,2004,6220.0,4.0,95000
12512,0,0,0,2001,2518.0,2.0,30000
12513,0,1,0,2001,941.0,1.0,5900
12514,0,1,0,2002,976.0,1.0,6600
12515,0,0,1,2002,1209.0,5.0,7250
12516,0,0,1,2006,1187.0,2.0,39000
12517,0,0,1,2007,1269.0,2.0,34000
12518,0,0,1,2007,1140.0,2.0,36000
12519,0,0,1,2007,1389.0,2.0,34000
12520,0,0,1,2006,554.0,5.0,12500
12521,0,0,1,2006,919.0,2.0,39000
12522,0,0,1,2006,1451.0,3.0,39000
12523,0,0,1,2007,1185.0,2.0,35000
12524,0,0,1,2007,1244.0,2.0,35000
12525,0,0,1,2006,2252.0,5.0,62000
12526,0,0,1,2003,3981.0,4.0,41000
12527,0,1,0,2002,2146.0,2.0,16500
12528,0,1,0,2006,4605.0,17.0,97000
12529,0,1,0,2007,1514.0,8.0,68000
12530,0,1,0,2007,2347.0,10.0,80000
12531,0,1,0,2007,2328.0,10.0,80000
12532,0,1,0,2004,2474.0,10.0,35000
12533,0,1,0,2003,5091.0,8.0,40000
12534,0,1,0,2002,2165.0,16.0,50000
12535,0,1,0,2005,4030.0,12.0,74000
12536,0,0,1,2005,8336.0,11.0,72000
12537,0,0,1,2005,8250.0,16.0,61000
12538,0,0,1,2006,7050.0,13.0,66000
